id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1339746209041440771,Wimal Dissanayake MD,Rochester NY,"Academic Hospitalist Rochester General Hospital. Interesting on Medical Education,POCUS and Machine Learning 🇱🇰🇺🇸",2013-07-09 19:17:51,9,63,226,False,2020-12-18 01:36:02,"Thank you for science, Rochester Regional Health, PfizerBionTech #CovidVaccine #PfizerBioNTech https://t.co/c3Ajp3LVn9","['CovidVaccine', 'PfizerBioNTech']",Twitter Web App,0,2,False
1339741455036936192,Tyler Durden,La Marsa,"Bad, Mad and Dangerous !!!",2010-10-15 14:31:08,174,1534,4607,False,2020-12-18 01:17:08,Trump Federal logistics be like: no worries it’s like Maralago! A failure! #PfizerBioNTech https://t.co/ZaUdlVLmh5,['PfizerBioNTech'],Twitter for iPhone,0,0,False
1339739099205230592,"James Lim, MD",Southern CA,"Hospitalist in So CA. Interests: teaching residents, QM & PI, EMR, bioethics. Husband & dad of 3 + a German Shephard.",2015-08-14 14:51:30,690,2268,14088,False,2020-12-18 01:07:47,Got my #PfizerBioNTech vaccination today so I can continue to serve my fellow Americans &amp; support my fellow HCWs. P… https://t.co/I4zlKYvKWR,['PfizerBioNTech'],Twitter for iPhone,0,13,False
1339736993803153409,Ralph Mayer,Los Angeles,Board Certified Gynecologist/Urogynecologist with over 20 years of experience.  Specializing surgical repairs.  Women First!!,2015-02-07 17:55:03,1512,4136,345,False,2020-12-18 00:59:25,#keepingupwithralph #pfizerbiontech #vaccine #fcovid19 #dignityhealth #californiahospitalmedicalcenter #healer… https://t.co/ympJVfZVbm,"['keepingupwithralph', 'pfizerbiontech', 'vaccine', 'fcovid19', 'dignityhealth', 'californiahospitalmedicalcenter', 'healer']",Instagram,1,0,False
1339731810012573703,"Kevin Hardt, MD FAAOS","Chicago, IL",Assistant Professor @NMOrthopaedics @NorthwesternMed in Adult Hip and Knee Replacement and Reconstruction | Associate Orthopaedic Residency Program Director,2020-04-17 19:05:43,144,32,7,False,2020-12-18 00:38:49,"Arm is a little sore, but in a good way.  The end is in sight!  #PfizerBioNTech",['PfizerBioNTech'],Twitter for iPhone,0,7,False
1339730628867178500,Jessica de Feo,"Staten Island, New York","NYer, Armoring frontline workers, audiophile, 🦮 mom, science-minded. The pandemic brought me to Twitter. #wearamask",2020-06-06 16:38:22,28,193,423,False,2020-12-18 00:34:07,"I just find it hilarious that conspiracy theorists were guzzling colloidal silver, not afraid of turning into papa… https://t.co/8rvJovelkf",,Twitter for iPhone,0,0,False
1339725445823000576,Jelena Kovacevic,"Edmonton, Alberta","Legenda, faca, lik, barem mi tako kazu :D",2009-03-03 01:46:33,73,78,179,False,2020-12-18 00:13:31,"Hey folks whenever you are able too, please get the covid 19 vaccine because if you trust @pfizer for your erection… https://t.co/mwqYNQW7uB",,Twitter for Android,0,2,False
1339720728841732096,Mathieu Boivin,Paris,"Technology, Human Rights, Politics and Geopolitics fan. Engineer in 🇨🇵 telecom industry.",2020-10-04 21:39:23,29,393,316,False,2020-12-17 23:54:47,@NoubarAfeyan @ScottKirsner Great success story based on the resillience of visionary researchers such as @kkariko… https://t.co/5Sd1Wg51yC,,Twitter for Android,0,1,False
1339714491785883648,Frontline,Chennai,"India's National Magazine. From @the_hindu Group of Publications.

Subscribe to Frontline https://t.co/I3OIsGd2yp

Follow us on Instagram https://t.co/zkWmN6vFzO",2009-07-02 07:25:59,39709,7,367,True,2020-12-17 23:30:00,"#COVID19 | Clearly a race to the finishing line, with all eyes on the market, is on between all three developers of… https://t.co/xDrbgCWcfK",['COVID19'],TweetDeck,0,1,False
1339712597533192192,(((MaskedLefty))),Quahog ,ManchesterUnitedFC Lover || International Affairs/Politics || There’s always HOPE,2014-02-17 17:41:02,3480,2401,3073,False,2020-12-17 23:22:28,Not saying it causes harm or used to control population but why was it that the first thing Pfizer did in the UK wa… https://t.co/JKLVSIKghq,,Twitter for iPhone,0,0,False
1339705882259714049,Barbara Fava | The Wandering Cloud,"Herentals, Belgium","Italian as the #espresso, #blogger, #motocross announcer. Defined #honest, sharp and #funny"". #Contentcreator @newsbreakapp",2009-03-06 22:11:56,1828,346,2225,False,2020-12-17 22:55:47,"What do you think about it?
#Pfizer #Pfizervaccine #PfizerBioNTech #PfizerCOVIDvaccine #Vaccin #vaccine… https://t.co/3dd2Es5QLE","['Pfizer', 'Pfizervaccine', 'PfizerBioNTech', 'PfizerCOVIDvaccine', 'Vaccin', 'vaccine']",Twitter Web App,0,0,False
1339705366595076097,South Tahoe Now,"South Lake Tahoe, CA",News and Information about South Lake Tahoe and surrounding area.,2011-05-03 18:25:47,6910,922,3031,False,2020-12-17 22:53:44,First #Coronavirus doses of #PfizerBioNTech  vaccine arrived in #SouthLakeTahoe today. @BartonHealth to start with… https://t.co/3dQa5S3yK1,"['Coronavirus', 'PfizerBioNTech', 'SouthLakeTahoe']",Twitter Web App,3,13,False
1339699623586361345,Demi P. #Georgia #Vote #OssoffandWarnockForSenate,"Boston, MA.","Film Buff, Socially Conscious, Underdog, Self Proclaimed #Geek, Activist, USCG #Veteran, #WomensRights & #MentalHealth Advocate. Radiohead. #Queens Girl 4EVAH",2011-03-14 12:12:48,3256,5000,48327,False,2020-12-17 22:30:55,"#PfizerCOVIDvaccine 
#PfizerBioNTech 
#Pfizervaccine 
#CovidVaccines 
#CovidVaccine 
#coronavirus 
#Covid_19… https://t.co/Ux6olY2AfO","['PfizerCOVIDvaccine', 'PfizerBioNTech', 'Pfizervaccine', 'CovidVaccines', 'CovidVaccine', 'coronavirus', 'Covid_19']",Twitter Web App,0,0,False
1339696683010015233,Paul,,Critical Care RN | Patient Experience | Harm Reduction | Care | retweets ≠ agreement | Views are my own,2014-07-17 16:37:45,80,468,514,False,2020-12-17 22:19:14,"Serious question about the #PfizerBioNTech vaccine. After I received the first dose, are my chances of being an asy… https://t.co/TOh4ED3IFk",['PfizerBioNTech'],Twitter for Android,0,0,False
1339696203194376195,Nacindex,,Tweet and RT all things #OpenFinance #bitcoin #IoT #crypto #blockchain #nacindex #technology #digital #Tech #Educational #WebDesign #FinTech #XAUUSD #domeining,2019-03-16 15:14:32,334,453,1193,False,2020-12-17 22:17:19,"Pfizer-BioNTech
The Pfizer-BioNTech vaccine was granted emergency use authorization by the FDA.… https://t.co/4mIK4XoCNt",,Twitter Web App,0,1,False
1339695570722709505,Chris G.,Kansas,Stay blessed & get money | Forex & stocks trader | Bitcoin Hodler| #blacklivesmatter 🙏🏾📈💰💯✊🏾,2020-09-22 03:05:53,33,103,137,False,2020-12-17 22:14:49,So apparently if you come by damaging side effects of the #PfizerBioNTech #Pfizervaccine you CANNOT pursue legal ac… https://t.co/M6jRD4u4Zb,"['PfizerBioNTech', 'Pfizervaccine']",Twitter Web App,0,0,False
1339694149876912129,MDWLive! News,"England, USA, Sri Lanka, Qatar",News Beyond Boundaries!,2016-05-16 16:48:04,1944,275,25,False,2020-12-17 22:09:10,"#Breaking Expert panel votes #US FDA to give #Moderna's #COVID19 vaccine emergency approval ,the second after… https://t.co/OolpWxqqMQ","['Breaking', 'US', 'Moderna', 'COVID19']",Twitter Web App,1,1,False
1339688959266451457,"Mark Patterson, MD, PhD","Roanoke, VA","I am pediatrician in Virginia, practicing primary care, teaching residents and students. I am especially interested in narcolepsy and cataplexy. Also a Whovian.",2010-07-02 01:53:13,1276,1413,5900,False,2020-12-17 21:48:32,Just got registered for my #PfizerBioNTech #vaccine for tomorrow night at 8 PM after my #pediatric clinic! May be t… https://t.co/kXSpnm0kBW,"['PfizerBioNTech', 'vaccine', 'pediatric']",Twitter for Android,0,6,False
1339684588214337536,Steve Sherlock,Earth (recent arrival),Don't be an #entrepreneur unless it will prevent you being a whole person without it! It's hard! #insurtech #traveltech @bonzahcom @iAMpteet,2008-11-26 03:40:46,6090,5534,1554,False,2020-12-17 21:31:10,"@DrEricDing I just watched the German news on ARD @tagesschau - and once people get the vaccine they also get a ""va… https://t.co/yvb4AsQ8mw",,Twitter Web App,0,0,False
1339680694193123328,Dr. Nina L. Shapiro,"Los Angeles, CA","HYPE @stmartinspress.  
Contributor @forbes Health.  Professor, Ped ENT @UCLAMCH/@UCLAHealth #EatSAFE, #mothercutter #ilooklikeasurgeon.  Tweets are mine.",2011-02-18 00:51:24,13451,7327,26353,True,2020-12-17 21:15:42,"Dose one in the books! 
#CovidVaccine #PfizerBioNTech #SleeveUp #vaccinated #getyours 
#VaccinesWork #myshot… https://t.co/FfGW55cSJJ","['CovidVaccine', 'PfizerBioNTech', 'SleeveUp', 'vaccinated', 'getyours', 'VaccinesWork', 'myshot']",Twitter for iPhone,8,116,False
1339679731168530434,Karolina Chmielowiec,"Belfast, Northern Ireland","current haem reg former med reg, feminist, ni blow in, animal lover, cynic, proud nhs employee and trainee doctor",2017-02-10 17:05:27,37,254,635,False,2020-12-17 21:11:52,Feeling very thankful and hopeful tonight #COVID19 #PfizerBioNTech #vaccines #vaccinessavelives https://t.co/Iw2OgoPyRB,"['COVID19', 'PfizerBioNTech', 'vaccines', 'vaccinessavelives']",Twitter for iPhone,0,1,False
1339679247372349448,Getty Images News,Global,"The best photojournalists in the world, bringing you the biggest news stories from across the globe",2009-02-27 10:28:23,114112,8549,484,True,2020-12-17 21:09:57,"World War II Army veteran John Stephens, 96, salutes after receiving a #COVID19 vaccine at a Veterans Affairs long-… https://t.co/i863sc6ZAH",['COVID19'],TweetDeck,7,24,False
1339676147190263817,Dr Theresa Patton,"Dallas, TX","OB/Gyn. Mother. Wife. Feminist. Daughter. Business owner. Women’s health advocate. Runner. Not always in that order. Tweets are my own, not medical advice.",2019-12-10 18:20:23,148,227,2085,False,2020-12-17 20:57:38,All five of us at Kessler Women’s Healthcare have received our first dose of coronavirus vaccine (Pfizer version).… https://t.co/Z48vNnCvQo,,Twitter for iPhone,0,2,False
1339674300203331586,Is World News,Cusco - Perú - South America,"Breaking News, find out what is happening right now in the world: Coronavirus, Business, Technology, Health, Travel, Entertainment, Sports, Style and Science",2020-06-26 16:10:23,430,1307,628,False,2020-12-17 20:50:17,"The US says it will have enough vaccines even to distribute to other countries

Click to see more:… https://t.co/8Lshw2BmKO",,Twitter Web App,0,1,False
1339673228609007628,"David Kenigsberg, MD",,,2010-12-09 12:27:58,730,1075,652,False,2020-12-17 20:46:02,#IGotTheShot today at Westside Regional Medical Center. #PfizerCOVIDvaccine #CovidVaccine #PfizerBioNTech… https://t.co/Gw42wPi0ob,"['IGotTheShot', 'PfizerCOVIDvaccine', 'CovidVaccine', 'PfizerBioNTech']",Twitter for iPhone,3,15,False
1339672825632878592,Emily Manley,"Jefferson City, MO",#MO Chief Capitol reporter for @FOX2now @KPLR11 @fox4kc @KSNLocalNews @kolr10kozl @KODENews - @UISedu PAR & @WesternILUniv Alum - #STLCards & #STLBlues fan,2012-12-19 08:19:33,1492,1646,20214,False,2020-12-17 20:44:26,".@HawleyMO tells @FOX2now the state was slated to have 350,00 doses of the #CovidVaccine by the end of Dec., but wi… https://t.co/ohfUriCzuC",['CovidVaccine'],Twitter for iPhone,2,6,False
1339672811758088193,Is World News,Cusco - Perú - South America,"Breaking News, find out what is happening right now in the world: Coronavirus, Business, Technology, Health, Travel, Entertainment, Sports, Style and Science",2020-06-26 16:10:23,430,1307,628,False,2020-12-17 20:44:22,"Chile authorizes Pfizer vaccine against coronavirus for people over 16 years of age

Click to see more:… https://t.co/fwkJQXYGRp",,Twitter Web App,0,1,False
1339662864546754564,Leigh Jackson,"Chicago, IL",EM physician | DFW/DC/Nashville/Chicago/Memphis | Howard•Meharry #hbcugradx2,2017-04-06 04:35:04,264,262,3450,False,2020-12-17 20:04:51,Here is looking to the future. Feeling hopeful. #melanatedandvaccinated #ThisIsOurShot #PfizerBioNTech https://t.co/Qo6xBoFGtC,"['melanatedandvaccinated', 'ThisIsOurShot', 'PfizerBioNTech']",Twitter for iPhone,16,140,False
1339662123593568258,Ali,Wiltshire & Shrewsbury too,"Amateur Gardner ;) 🌱 Expert predictive text unraveller 🤯 Big hearted fan of Pinot Gris 🥂   🥀   🌺   🌷 If it matters, we make time
❤️ Be kind ❤️",2013-04-21 12:22:10,2663,4942,25877,False,2020-12-17 20:01:54,@ShropCommHealth when will the #vaccine be administered to residents of #Shrewsbury #carehomes? It's already happen… https://t.co/WvU0VjwmUu,"['vaccine', 'Shrewsbury', 'carehomes']",Twitter for Android,0,0,False
1339661249873928193,Car deB 🇪🇺 😷🎄,Brussels,International journalist & writer,2020-02-03 09:59:13,184,251,29322,False,2020-12-17 19:58:26,"In November, anonymous sources stated EU would have to pay € 15.50 per jab of Pfizer/BioNTech COVID19 vaccine. So o… https://t.co/mQwSEWbeZ5",,Twitter Web App,0,0,False
1339661248510783489,Car deB 🇪🇺 😷🎄,Brussels,International journalist & writer,2020-02-03 09:59:13,184,251,29322,False,2020-12-17 19:58:26,"Belgian secretary of state accidentally publicises EU COVID19 vaccine prices: 
Earlier, price of 1 jab of Pfizer/Bi… https://t.co/Mg6RDUL1VL",,Twitter Web App,0,0,False
1339659132823998464,MimiMD83,"California, USA",Infectious Diseases MD,2019-10-25 05:28:25,102,282,6243,False,2020-12-17 19:50:01,Finally got my notification! Getting the #PfizerBioNTech vaccine 💉 on Sunday 🙌🏽🙌🏽,['PfizerBioNTech'],Twitter for iPhone,0,2,False
1339656923835056128,x2²🦸‍♂️,washington,"📈15YRS TRADING
Boss's OTC PENNYSTOCK 🔥 ALERTS
15+ yrs trading stocks
NEVER BLINDLY INVEST.

 4Free #stocks
https://t.co/5tHCkwum0F",2012-08-27 01:38:19,989,255,743,False,2020-12-17 19:41:14,"Confirmation $svte is actively, &amp; nearly done building #refrigerated #vehicles.
https://t.co/yr6vmqA1n3

#COVID19… https://t.co/kutvIgDLGH","['refrigerated', 'vehicles', 'COVID19']",Twitter for Android,0,4,False
1339653395062386689,"Prasanna Tadi M.D TEDx Speaker, Stroke Doctor,",United States,"#stroke, #tPA Helping humanity and spreading positivity during #coronavirus pandemic,,My @TedX talk on #happiness https://t.co/l0OuYofaYF, #Innovator, #vegetarian",2019-02-15 21:52:45,2203,2098,342,False,2020-12-17 19:27:13,"Got my #covid19vacccine 
Most awaited moments. I will give daily updates. Lot of people have many doubts. I recomme… https://t.co/DzZhFWlXPS",['covid19vacccine'],Twitter for iPhone,0,16,False
1339651291622985728,NCCID • CCNMI,"Winnipeg, Canada",National Collaborating Centre for #InfectiousDiseases (NCCID) • Centre de collaboration nationale des #maladiesinfectieuses (CCNMI),2011-06-06 16:22:50,2214,1207,1119,False,2020-12-17 19:18:52,"With thousands of folks already signed up, don't miss the opportunity to join us tomorrow!

Less than a day left to… https://t.co/KWQzUTVuVg",,Twitter Web App,4,1,False
1339651036693323781,Lawrence D. Loeb,"New York, NY",,2009-05-05 18:57:06,258,899,7620,False,2020-12-17 19:17:51,"Great trolling:

#CovidVaccine #PfizerCOVIDvaccine #PfizerBioNTech https://t.co/dStF09qRgd","['CovidVaccine', 'PfizerCOVIDvaccine', 'PfizerBioNTech']",Twitter for iPhone,0,1,False
1339650144699097091,David Tam,"Tulsa, Oklahoma",CIA,2011-09-12 17:55:19,289,1272,26500,False,2020-12-17 19:14:18,"Oops!! ➡@pfizer 
#PfizerCOVIDvaccine  #PfizerBioNTech
#TrumpsLethalHerdImmunityPlan","['PfizerCOVIDvaccine', 'PfizerBioNTech', 'TrumpsLethalHerdImmunityPlan']",Twitter Web App,0,0,False
1339649785331134466,guillemette m.,Belsizing in London,🇪🇺 Photographer & Dancer,2012-11-07 17:54:21,96,463,464,False,2020-12-17 19:12:52,"If you haven’t tested the vaccine on Pregnant Women for the Phase 3 because of our low immune systems, why should I… https://t.co/4m9VfI8UI2",,Twitter for iPhone,0,0,False
1339648661928759302,RED HORSE,,,2020-08-19 12:31:54,3,0,1556,False,2020-12-17 19:08:25,"@ZeeNewsEnglish CERTIFICATE OF VALIDATION IDENTIFICATION=COVID

COV-ID) IDENTIFICATION CHIPS SIMILAR TO THE ONES TH… https://t.co/mWkUsMvlmg",,Twitter for Android,0,1,False
1339645373028036608,MicrobesInfect,"Paris, France","Microbes & Infection covers all fields of infection & immunity

Companion journal: https://t.co/6LsjDoNSMj",2011-06-08 02:37:08,72310,31140,17727,False,2020-12-17 18:55:20,"Nearly 140,000 people in the UK have received their first #COVID19 shots in the first week of roll-out of the vacci… https://t.co/TJn44g4bJl",['COVID19'],Twitter for Android,3,11,False
1339639562163924992,Judith L.,US 🍎🦞🇺🇸🇫🇷👩🏾‍💻📊⛵️♻️🌊,"Wicked appreciation of 360° critical analysis. My ""The World According to Twitter"" tweet: If you can't be good be careful; if you can't be careful be good!",2008-11-27 07:54:25,91,131,32668,False,2020-12-17 18:32:15,"Your questions about the #coronavirus vaccine, answered https://t.co/CRC8FwRMAu 
#medtwitter #MedTwitterPH… https://t.co/FnJ2MzrMKo","['coronavirus', 'medtwitter', 'MedTwitterPH']",Twitter Web App,0,0,False
1339637465926262787,NewBridgeMedicalCtr,"Paramus, NJ","Bergen New Bridge Medical Center, a clinical affiliate of Rutgers, is a 1,070-bed hospital located in Paramus, NJ offering COVID-19 telehealth screenings.",2017-10-02 18:18:26,397,507,221,False,2020-12-17 18:23:55,"It’s here!! Our pharmacy team just unpacked the first shipment of #PfizerBioNTech #COVID19Vaccine , moving the dose… https://t.co/dOm9nn9ko7","['PfizerBioNTech', 'COVID19Vaccine']",Twitter for iPhone,4,9,False
1339637363027406853,🅜🅦🅘🅘🅝🅖🅐,"Global, Everywhere",Architecture👷🏿‍♂️| #TongaBull🐄| #BlackArchitect | @designsessions host 🎙#WomenInArchitecture #ASketchADay,2014-12-08 17:32:56,1353,613,15414,False,2020-12-17 18:23:31,"@RichieAllenShow They’ve already set up #vaccination clinics in my local shopping mall 💉🧪🧨

#PfizerBioNTech https://t.co/sf6mcp2PBF","['vaccination', 'PfizerBioNTech']",Twitter for iPhone,0,1,False
1339636882263699458,Dr.Krutika Kuppalli,,"ID, Global Health, VHF, Pandemic Prep, Emerging Infections, & Health Policy MD| U.S. Congress COVID-19 expert witness x 2 | ELBI 2020 @JHSPH_CHS",2019-03-25 04:14:29,22286,593,7885,True,2020-12-17 18:21:36,Possibly- but @marynmck I got my first dose of the #PfizerBioNTech #CovidVaccine on Tuesday and honestly I had pain… https://t.co/MM2oBzjCWm,"['PfizerBioNTech', 'CovidVaccine']",Twitter Web App,0,29,False
1339634057487986693,Dr.Krutika Kuppalli,,"ID, Global Health, VHF, Pandemic Prep, Emerging Infections, & Health Policy MD| U.S. Congress COVID-19 expert witness x 2 | ELBI 2020 @JHSPH_CHS",2019-03-25 04:14:29,22286,593,7885,True,2020-12-17 18:10:23,"Excited to see colleagues @krutu8 and @Brian_Raux get the #PfizerBioNTech #CovidVaccine @MUSChealth today! 

Our he… https://t.co/eeWOunjrzS","['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,3,8,False
1339632334190960640,JDN,"Saskatchewan, Canada","Jedi In Training, Factual Coherentist, Humanist, Ill w/ Boneitis, Fact Checker², I follow the science.

Climate/Nature/Science/Tech/Political Junkie",2012-02-23 19:05:23,376,1373,59423,False,2020-12-17 18:03:32,"Professor Shane Crotty, PhD answers a series of #CovidVaccine questions including what are the chances of long-term… https://t.co/Qd73BvkXNr",['CovidVaccine'],Twitter for Android,0,0,False
1339628731774754819,Celo #HeinerULTRAS,"Köln, Deutschland",Business Analyst,2014-01-12 21:38:51,171,321,8787,False,2020-12-17 17:49:13,"Starting Dec. 21, 2020, Twitter will remove any posts that ""invoke an intentional conspiracy"" or spread ""harmful, f… https://t.co/VcSmmsLRHo",,Twitter for Android,0,1,False
1339627590416355329,OCBJ,"Orange County, CA",The Orange County Business Journal is the weekly read connecting the OC business community's most influential people.,2010-10-04 17:12:50,4137,298,813,False,2020-12-17 17:44:41,"#OrangeCounty hospitals received the first batch of about 25,000 doses of the Pfizer/BioNTech #coronavirus vaccine.… https://t.co/Edw41HESPn","['OrangeCounty', 'coronavirus']",Twitter Web App,3,2,False
1339627165533437952,The Frontiers Of,Earth,Uncovering our true potential daily...,2017-10-22 21:28:07,62,157,279,False,2020-12-17 17:42:59,UPDATE- A 2nd Healthcare Worker also had an allergic reaction to the Pfizer Vaccine. Alaskan Healthcare Worker Suff… https://t.co/gRD3ChGXtD,,Twitter Web App,1,4,False
1339622618073337856,Walter Tann,"Milnrow, Rochdale","Technical Manager, https://t.co/zYBt7CCOp9. Retired Lead Nurse, Royal Manchester Childrens Hospital. Lover of the weird. Opinions mine. Together we can do anything ✨",2012-01-14 06:33:49,897,1385,4629,False,2020-12-17 17:24:55,Day two of #CovidVaccination with #TeamMFT. Great to see so many people starting to smile as hope for a great #2021… https://t.co/Awu927l4CS,"['CovidVaccination', 'TeamMFT']",Twitter for iPhone,2,52,False
1339622315076669444,DT Next,"Chennai, India",English language newspaper by the Daily Thanthi Group,2015-10-23 12:33:47,6843,418,148,True,2020-12-17 17:23:43,A #healthcareworker in the US suffered an allergic reaction after receiving Pfizer's Covid-19 vaccine.… https://t.co/FvI1WNMa93,['healthcareworker'],TweetDeck,0,0,False
1339614246582272004,"Elliott Brea MD, PhD","Boston, MA",Heme/Onc fellow @DanaFarber @mghcancercenter | former IM @brighamwomens,2007-03-29 19:42:17,332,339,1755,False,2020-12-17 16:51:39,Made it through the snow for the #CovidVaccine thank you to all the hard work by scientists and clinicians to make… https://t.co/J2REffTWBh,['CovidVaccine'],Twitter for iPhone,0,47,False
1339611670948278272,Caleb Hitt,,"Wake Up, Resist Daily, or Become a Slave!!!",2009-06-17 04:02:48,486,730,6355,False,2020-12-17 16:41:25,Thanks to President Reagan #Pfizer #PfizerCOVIDvaccine #Pfizervaccine #PfizerBioNTech #PfizerBiotech #Moderna… https://t.co/H6Tg4nBFxg,"['Pfizer', 'PfizerCOVIDvaccine', 'Pfizervaccine', 'PfizerBioNTech', 'PfizerBiotech', 'Moderna']",Twitter for iPhone,2,2,False
1339611404970692610,Callie Rainey,"Michigan, USA",Dog Mom | #News | #Fitness | #Food | #Yoga | #Music | @wwmtnews Anchor/Reporter | @MissouriState Alum | STORY IDEA? crainey@sbgtv.com | Instagram:callierainey,2016-03-31 12:11:07,1833,1180,11940,False,2020-12-17 16:40:22,"Bronson has 1,950 doses of the #PfizerBioNTech #covid19 #vaccine https://t.co/HrWq1Nnu5p","['PfizerBioNTech', 'covid19', 'vaccine']",Twitter for iPhone,1,5,False
1339609821226659843,Next Shot,"California, USA",Too busy to read news? We got you covered. Next Shot - A flash news platform for the next generation.,2020-11-13 07:28:48,13,37,41,False,2020-12-17 16:34:04,"The Covid-19 vaccine developed by @pfizer and @BioNTech_Group was the first to be approved in the world, starting w… https://t.co/91yVjzNGoy",,Hootsuite Inc.,0,0,False
1339604813043023875,Whtrslugcaviiersong#dontstayhomeandcatchcovid19,Email:talksavailable@gmail.com,"Hot original songs available/ whtrslugcaviiersong.iam a black female
solo songwriter/singer/#songs for sale and or hire.cheers",2019-09-22 16:45:47,1239,368,12996,False,2020-12-17 16:14:10,@DefenceHQ #proudtobebritish #britishcitizen b'se 🇬🇧 #ukpoliticians &amp; #scientists (#conservatives #borisjohnson led… https://t.co/ATcV9ZvUxC,"['proudtobebritish', 'britishcitizen', 'ukpoliticians', 'scientists', 'conservatives', 'borisjohnson']",Twitter for Android,0,0,False
1339604106097266689,Midhun Paul,"Dorchester, England","Doctor @DCHFT
IMG fellow @Wessex_Deanery
passionate for equality,
founder of IDSI, #IMGforum
Dancer,Choreographer,Lover,
#addicted2Life
Christian Values",2012-02-09 09:19:43,131,223,804,False,2020-12-17 16:11:22,Grateful to be vaccinated @DCHFT #PfizerBioNTech #Pfizervaccine #firstdose https://t.co/YWGcl5n5GI,"['PfizerBioNTech', 'Pfizervaccine', 'firstdose']",Twitter for Android,1,17,False
1339603999100555265,Anees انيس M.D.,"Portland,OR🏠  / Chino, CA 🏥",39 | Muslim | Blazermaniac | OES & Reed College Grad | M.D. #RipCity Currently: Family Medicine PGY-2 in SoCal,2011-04-18 21:00:35,644,1021,69194,False,2020-12-17 16:10:56,Vaccinated! (Dose #1)  #PfizerBioNTech https://t.co/6asA2BjBHA,['PfizerBioNTech'],Twitter for Android,1,39,False
1339603862701834242,Anees انيس M.D.,"Portland, OR 🏠 / Chino, CA 🏥",39 | American Muslim | Indian descent | M.D | Currently: Family Medicine PGY-2 #RipCity #IMG,2011-04-18 21:27:09,1162,1140,73288,False,2020-12-17 16:10:24,Vaccinated! (Dose #1)  #PfizerBioNTech https://t.co/OB4sre7Y7k,['PfizerBioNTech'],Twitter for Android,1,19,False
1339603381665423365,The Frontiers Of,Earth,Uncovering our true potential daily...,2017-10-22 21:28:07,62,157,279,False,2020-12-17 16:08:29,Alaskan Healthcare Worker Suffers Severe Allergic Reaction To Covid-19 Vaccine #PfizerCOVIDvaccine #PfizerBioNTech… https://t.co/V5PWnLcSsr,"['PfizerCOVIDvaccine', 'PfizerBioNTech']",Twitter Web App,1,2,False
1339600861878575115,Stand For Democracy,,Husband. Father. Proud American. Anesthesiologist. Equity trader.,2020-07-29 08:47:48,9,50,10,False,2020-12-17 15:58:28,"If the vaccine works, it won’t be because of @realDonaldTrump

If it doesn’t, it will be because Trump pushed it ou… https://t.co/N1J9V7lGNZ",,Twitter for iPhone,0,0,False
1339596941018112006,Mark James Pothier,Boston,"Boston Globe writer and editor; half of the Boston band Adventure Set; pseudo mountain climber. Opinions, smart or otherwise, could be mine.",2008-08-12 16:28:07,3157,1009,6220,True,2020-12-17 15:42:53,"#DryIce is a hot commodity because of the #PfizerBioNTech 
vaccine. And here I was thinking it was primarily used f… https://t.co/BdLRUj1IXj","['DryIce', 'PfizerBioNTech']",Twitter Web App,2,3,False
1339593152865288192,DT Next,"Chennai, India",English language newspaper by the Daily Thanthi Group,2015-10-23 12:33:47,6843,418,148,True,2020-12-17 15:27:50,US Vice President @Mike_Pence and his wife @KarenPence will publicly receive a Covid-19 vaccine on Friday to promot… https://t.co/kGtulzcKt0,,TweetDeck,0,0,False
1339589948568027139,Whtrslugcaviiersong#dontstayhomeandcatchcovid19,Email:talksavailable@gmail.com,"Hot original songs available/ whtrslugcaviiersong.iam a black female
solo songwriter/singer/#songs for sale and or hire.cheers",2019-09-22 16:45:47,1239,368,12996,False,2020-12-17 15:15:06,@UNICEF @unicefchief #proudtobebritish #britishcitizen b'se 🇬🇧 politicians #govuk #10Downingstreet #borisjohnson… https://t.co/KccECA4UPS,"['proudtobebritish', 'britishcitizen', 'govuk', '10Downingstreet', 'borisjohnson']",Twitter for Android,1,0,False
1339589896625815563,DT Next,"Chennai, India",English language newspaper by the Daily Thanthi Group,2015-10-23 12:33:47,6843,418,148,True,2020-12-17 15:14:54,"Veteran star @IanMcKellen has received the first dose of the Covid-19 vaccine, and says he is feeling euphoric abou… https://t.co/miG65i7Ki3",,TweetDeck,0,1,False
1339589659320414217,ICrunchFakeData,,Aufdeckung der gefälschten Pandemie | De neppandemie blootleggen | Exposing the fake pandemic,2020-11-07 19:00:37,10,45,712,False,2020-12-17 15:13:57,LOL 🤦‍♂️🤷🏻🤷🏽‍♀️who are they fooling? #PfizerCOVIDvaccine #PfizerBioNTech https://t.co/JCr0HxY6nX,"['PfizerCOVIDvaccine', 'PfizerBioNTech']",Twitter for iPhone,0,0,False
1339586998793691138,Ailsa Walters 💙,Wales,"Pharmacist, Man City Season ticket holder. views are my own!",2009-05-09 22:30:38,75,438,35278,False,2020-12-17 15:03:23,"Today I had my vaccine at the Stadium in Cwmbran. Well done all. Well organised, efficient! See you again soon. Spe… https://t.co/yHcTEiDU9N",,Twitter for iPhone,0,3,False
